Id,ID_track,Artista,Album,Nombre_del_track,Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
84853,3Smida2eCUsLzDcmZqXEZ3,The Beatles,1 (Remastered),Help! - Remastered 2015,56,139240,,0.602,,11,,0,0.0332,0.149,0.0,0.0776,0.819,94.931,4,psych-rock
108704,07AkOOrqekM9w4JQpSkUJ8,Carlos Gardel,La Cumparsita y Otros Éxitos (Remastered),La Cumparsita - Remastered,17,171603,False,0.447,0.156,0,,1,0.0545,0.822,0.0,0.27,0.412,119.352,4,tango
92164,47gmoUrZV3w20JAnQOZMcO,Elvis Presley,Elvis Presley,Blue Suede Shoes,66,119200,False,0.557,0.66,2,,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,4,rockabilly
44940,3374WtLJ1MFb0KomobKchE,Shinedown,The Studio Album Collection,Devour,25,229973,,0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,4,grunge
86010,3CmUas41TD2t8EGNZ85J9f,blink-182,Emo Christmas 2022,"Happy Holidays, You Bastard",2,42440,True,0.409,0.99,11,-2.084,1,,0.02,0.0,0.513,0.962,172.715,4,punk
47482,3RtP7chdHFagVWsEmi1yux,Charlie Brown Jr.,"Ritmo, Ritual E Responsa",Be Myself,40,273800,,0.615,0.963,10,-4.776,0,0.0664,0.0634,0.0,0.151,0.547,103.269,4,hard-rock
55181,3FTRSa9mWB3kKx2jkhUAN3,Prateek Kuhad,Tum Jab Paas - Single,Tum Jab Paas,60,235932,False,0.751,0.344,6,-7.712,1,0.0379,0.528,1.62e-06,0.113,0.471,,3,indian
88003,40o76YIOwDazc0h2QrZhWl,Feid,Feliz Cumpleaños con Perreo,Normal,4,171880,,0.709,0.56,4,-4.867,0,,0.034,0.0,0.315,0.541,170.082,4,reggae
51236,0w6KXQRbURk23AtKn3q5Wr,Daddy Yankee,Halloween con perreito,RUMBATÓN,0,248768,,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,hip-hop
103382,5iZHiszTI7pLs8n1QgHdCL,The Jackson 5,pov: you ride on santa's sleigh,Santa Claus Is Coming To Town,0,144080,,0.691,0.776,0,,1,,0.458,1.68e-05,0.33,0.961,146.861,4,soul
58489,4eNnMvUrSu2TRpySjVC0Pv,Rob Zombie,Hellbilly Deluxe,Superbeast,65,220266,False,0.518,0.975,8,-4.425,1,0.0575,0.000136,0.827,0.42,0.32,154.059,4,industrial
57197,4eMN5YiyDpzWRs2JPCoQ1M,Ellie Goulding,10's Music Grandi Successi,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2,253279,,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,indie
84941,1dxbAIfCASqv6jix2R1Taj,The Beatles,Magical Mystery Tour (Remastered),Your Mother Should Know - Remastered 2009,54,148413,False,0.698,,0,-11.361,1,0.0332,0.784,0.0106,0.0936,0.724,117.613,4,psych-rock
57246,0984nSnkRCEdjAXiig3rOH,Stevie Wonder,Best Christmas Playlist Ever 2022,Someday At Christmas,0,169293,False,0.325,,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,indie
17538,1NdBLNUZSEpBEITAt08ZmM,Glee Cast,"Glee: The Music, The Complete Season One",It's My Life / Confessions Part II,47,111333,False,0.587,0.882,11,-3.794,0,0.0487,0.0385,0.0,0.32,0.707,131.008,4,club
102176,5wwQmWZtmEoV8XSm05zQvA,Anupam Roy,Piku,Teri Meri Baatein,49,328384,False,0.653,0.554,5,-8.156,1,0.0243,0.157,1.23e-06,0.172,0.455,99.974,4,songwriter
75133,3Ta5OTDDDLmWcVXeQAobZ5,Jim Brickman,"Soothe, Vol. 5: Lullaby Dreams - Music for a Peaceful Escape",Somewhere Over The Rainbow,28,244782,False,0.367,0.0604,0,,1,,0.982,0.924,0.116,0.0707,127.168,4,new-age
26406,47OC0Xl9TIijX4gkafSX1G,Randy Newman,Cars (Original Motion Picture Soundtrack),McQueen and Sally,47,119173,,0.399,0.285,2,-13.991,1,0.0328,0.407,0.82,0.153,0.147,,4,disney
50635,1fIk9Ku1sSyL5QhrBCTDHK,Almafuerte,En Vivo All Boys,Pa' Pelusa - En Vivo All Boys,23,265681,False,0.27,0.925,4,-6.469,1,0.0477,0.00212,0.000219,0.923,0.454,133.206,4,heavy-metal
2461,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,,0.0553,0.51,0.303,0.374,119.99,4,alt-rock
61143,5vMyY7LMIFt543JNSRmatz,Nogizaka46,Time flies (Complete Edition),サヨナラの意味,29,299040,False,0.499,0.765,0,,0,0.0312,0.237,7.65e-06,0.226,0.589,126.98,4,j-idol
7773,5EotiyD8MUFtMSwBHxkI8W,Greensky Bluegrass,The Leap Year Sessions: Volume One,Ain't No Bread in the Bread Box,22,557400,False,0.418,,4,-8.649,1,0.032,0.247,0.261,0.169,0.339,138.591,4,bluegrass
9391,3fOytJcDu5uW8OoXSFhBua,Legião Urbana,Legião Urbana 30 Anos,Baader-Meinhof Blues,47,207533,False,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,brazil
84584,6EHuOufBeL6vk3TvVJB5qo,The Beatles,Please Please Me (Remastered),Please Please Me - Remastered 2009,58,120853,False,0.527,,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,4,psych-rock
41043,6d7P5lj2WtXBSsXHeim0Mg,Håkan Hellström,2 steg från paradise (Deluxe Version),Shelley,41,191573,,0.567,0.871,9,,1,0.0367,0.0197,3.49e-06,0.345,0.536,123.88,4,goth
16941,30Hm5tUVPVoJzGIEBchOT3,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 1.Theme",15,64039,False,0.588,0.0235,9,-27.184,1,0.0855,0.994,0.963,0.104,0.502,100.233,4,classical
8657,6TXnGAr6DLVYshIrMeP0lZ,Chuck Berry,New Juke Box Hits,Route 66,60,171413,,0.686,0.692,10,-9.793,1,0.0419,0.902,0.000474,0.104,0.962,79.071,4,blues
57013,08kTa3SL9sV6Iy8KLKtGql,Prateek Kuhad,Kasoor,Kasoor,70,197549,False,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,4,indie
12364,0kUFk7rnez8rEQFIYREkWD,my little airport,介乎法國與旺角的詩意,失業抗爭歌,31,117147,,0.567,0.46,7,-7.017,1,0.0309,0.155,0.0,0.0782,0.771,150.758,3,cantopop
86140,7MUd9iu6pW3KnLcz2NuMcs,Jimmy Eat World,Christmas Rock 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk
2256,15VRO9CQwMpbqUYA7e6Hwg,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,76,261093,False,0.483,,1,-8.937,0,,0.425,0.000142,0.257,0.42,115.102,4,alt-rock
96674,7e6kk7ScZkINdw3yCALoln,Jorge Aragão,Jorge 70: Ao Vivo em São Paulo,Não Sou Mais Disso,38,187749,False,0.558,0.907,2,,1,0.0626,0.896,8.43e-06,0.461,0.84,118.743,4,samba
78086,5zPQSp8zXRk9rwEVDhoCli,Mickie Krause,Karneval Klassiker,Mich hat ein Engel geküsst,0,227026,False,0.527,,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,party
44275,49WLgjpFzrF2gCBZzWw1iv,Linkin Park,Hybrid Theory (20th Anniversary Edition),Papercut,53,184866,False,0.524,0.94,9,-3.994,1,0.111,0.000217,0.0,0.623,0.664,150.184,4,grunge
66901,2zLFM2MzaS7TucEmccKCAk,Dora The Explorer,Dora The Explorer Party Favorites,Old Macdonald Had A Farm,22,223786,False,0.895,0.914,0,,1,0.0515,0.133,0.00283,0.32,0.962,96.992,4,kids
91255,4gHnSNHs8RyVukKoWdS99f,Nirvana,Nevermind (Remastered),Something In The Way,76,232146,False,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,rock
24340,3wWsdGGuCPmB6iwTFkIPnv,Omar S,Thank You for Letting Me Be Myself,Tardigrade's,8,261915,,0.823,0.877,10,-10.498,0,0.0621,0.0407,0.905,0.0956,0.129,123.986,4,detroit-techno
100037,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,,0.66,0.742,11,,1,0.034,0.00151,4.04e-06,0.15,0.46,130.271,4,ska
59144,3hMAROcyHiKtS7NfLCinYJ,Alphaxone,Absence of Motion,Dark Geometry,7,374463,False,0.118,0.237,2,-21.399,0,0.0355,0.91,0.95,0.314,0.0388,94.716,4,iranian
84416,1sjmKmR4u9xDeJHjDCn2bZ,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane,56,182053,False,0.633,,9,-9.967,1,0.0358,0.411,8.72e-05,0.095,0.647,113.956,4,psych-rock
86396,1N8MFkbeTDjVmUaVnYVKFg,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,La Murga de la Virgencita,44,294733,,0.557,0.896,4,-6.52,0,0.0346,0.000931,0.000186,0.339,0.561,101.073,4,punk
11064,63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,Aftermath,"Paint It, Black",80,202266,,0.464,0.795,1,,1,,0.0493,0.00244,0.399,0.612,158.691,4,british
75,38jy6kRlPt8z1GUS9WXeNh,Jason Mraz,Love Is a Four Letter Word,93 Million Miles,67,216386,False,0.572,0.454,3,-10.286,1,0.0258,0.477,1.37e-05,0.0974,0.515,140.182,4,acoustic
52513,0ql727m0Dm5hszWIsI1BwX,Hank Williams,The Immortal,Pan American,13,170800,False,0.581,0.427,4,,1,0.0325,0.734,0.000809,0.0809,0.797,85.724,4,honky-tonk
37062,4T5rPYBa3BglApHnLII02Q,Stevie Wonder,Christmas Songs 2022,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,funk
91325,7816irfzlAgs6ACKmCWg5C,Bryan Adams,Kick It,Summer Of '69,0,217493,,0.5,0.908,2,-4.303,1,0.0418,0.0166,0.0,0.128,0.744,138.834,4,rock
84710,6VojZJpMyuKClbwyilWlQj,The Beach Boys,Greatest Hits,Wouldn't It Be Nice,59,153866,False,0.385,0.657,5,-6.975,1,0.0342,0.724,0.0,0.105,0.672,124.895,4,psych-rock
22359,3Kl4f3sVKb8iwQ8ZffHim6,Gojira,Fortitude,New Found,51,396634,,0.265,0.878,7,-5.257,0,0.0631,5.52e-05,0.783,0.0404,0.314,105.134,4,death-metal
78087,1NIyXiafPgyNBbuTV9fmwq,Mickie Krause,Karneval 2022 100%,Mich hat ein Engel geküsst,0,227026,False,0.527,0.993,9,-2.68,1,0.273,0.109,0.0,0.961,0.546,133.135,4,party
44708,16AFbRYIdpesOleGTKClHs,Linkin Park,The Hunting Party,Mark the Graves,43,305013,,0.442,0.925,9,-3.781,1,0.0648,0.00195,0.496,0.0851,0.196,134.94,4,grunge
64166,5lIAn4lM6KBYzpNttHWhAZ,Ella Fitzgerald,Weihnachten Playlist,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
44291,6oZYLz0vZy8HhqwioRYtTp,Nirvana,Nevermind (Remastered),Territorial Pissings,59,142946,False,0.285,0.979,2,-4.428,1,0.175,0.000144,0.0,0.334,0.108,182.7,4,grunge
33236,2d6m2F4I7wCuAKtSsdhh83,My Chemical Romance,The Black Parade,Famous Last Words,73,299226,False,0.467,,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4,emo
57749,1UwUhKmFxGKs59xiWO60Sx,Arctic Monkeys,The Car,I Ain’t Quite Where I Think I Am,0,191173,False,0.544,,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,,4,indie
17189,1zugfOhn6BebboqGcpUlba,Glee Cast,"Glee: The Music, The Graduation Album",We Are Young,50,249773,False,0.378,0.554,7,-6.086,1,0.0497,0.0504,0.0,0.199,0.523,,4,club
26507,3Nk4gmH1268AT0xWAFUhf3,Randy Newman,Toy Story 4 (Original Motion Picture Soundtrack),"Ducky, Bunny & Tea",22,136786,False,0.382,0.0215,2,,1,0.0424,0.967,0.0326,0.1,0.0842,100.844,3,disney
38270,4ileLT7ldd2uX8bMemWqbm,The Strokes,Angles,Life Is Simple in the Moonlight,59,255240,False,0.515,0.696,6,-5.857,0,0.0313,0.0126,0.000345,0.0916,0.513,134.893,4,garage
103326,3tapCny0nCOaRYSxyYJew3,The Jackson 5,pov: you rock around the christmas tree,Frosty The Snowman,0,159413,False,0.672,,0,-8.274,1,0.0293,0.471,0.0,0.0911,0.944,119.693,4,soul
17448,2L4ppJgbf6JxcRV1lUkaAg,Glee Cast,"Glee: The Music, The Complete Season Three",Here's To Us (Glee Cast Version),43,180880,,0.418,,11,,1,0.0393,0.00176,0.0,0.238,0.433,80.123,4,club
89248,0tNLlw94DIrCECnp0dSUUz,Daddy Yankee,Carrete con besties,Lovumba,0,218520,False,0.73,,11,-4.665,0,0.0532,0.0347,0.0,0.335,0.939,121.001,4,reggaeton
47389,6Y57xXG66eowb6BqZfbd0U,Los Prisioneros,La Voz de los '80 (Edición 30 Años),Latinoamérica Es un Pueblo al Sur de Estados Unidos,43,242216,False,0.764,0.749,9,,1,0.132,0.13,0.0,0.264,0.912,101.515,4,hard-rock
75029,4w2dwWRCQSvNUt2Hn8LEAP,Jim Brickman,Winter Chill,I Heard The Bells On Christmas Day,0,199522,False,0.423,0.0465,5,,1,0.0338,0.987,0.875,0.109,0.0771,56.318,5,new-age
11118,3Am0IbOxmvlSXro7N5iSfZ,The Beatles,Magical Mystery Tour (Remastered),Strawberry Fields Forever - Remastered 2009,69,247320,,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,4,british
74226,62GHlwr1hoj9l1UAMb4zbV,Kid Abelha,Greatest Hits 80's,Pintura íntima,46,265426,,0.617,0.672,5,,1,0.0302,0.0855,0.000125,0.052,0.931,135.518,4,mpb
35606,3BSE8PYhp4pCTEztmeTcdL,Os Barões Da Pisadinha,Paredão Explode,Batom de Ouro (Versão Grave),40,140933,False,0.715,,6,-7.759,0,0.0626,0.0232,0.0,0.168,0.409,171.993,4,forro
58454,7fL0Tc5DGA7wLeXzkckiLW,Rammstein,"Reise, Reise",Dalai Lama,52,338493,False,0.522,0.907,0,,1,0.0345,0.00912,5.06e-06,0.195,0.5,156.034,4,industrial
86363,7vb1HJXTK7hR3ug25xtiuY,My Chemical Romance,May Death Never Stop You,Na Na Na (Na Na Na Na Na Na Na Na Na),46,206226,,0.385,0.98,8,-2.764,0,0.0683,0.00021,0.0034,0.369,0.61,165.932,4,punk
105792,6WGQR4SuHTBlsEyKNs5SNl,Timothy Infinite,Soleado,Profundo,5,150329,False,0.669,0.413,1,-5.673,1,,0.353,0.86,0.11,0.243,181.961,4,study
35191,05uEelCxZhQjzYNgAntl45,Calcinha Preta,"Calcinha Preta, Vol. 13 (Ao Vivo)","Um Novo Amor ""Good Bye"" (Ao Vivo)",47,234440,False,0.439,0.73,4,-2.324,1,,0.276,0.0,0.688,0.314,134.858,4,forro
9775,24qot8Zn3CZ88z5ZS2EMds,Maneva,Acústico Na Casa Do Lago (Acústico / Ao Vivo),Saudades Do Tempo - Acústico / Ao Vivo,44,188552,False,0.493,0.366,7,-11.803,1,0.0514,0.788,0.0454,0.795,0.53,,4,brazil
37031,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,,0.386,0.936,8,,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,funk
64097,3qLOC0YV0fWgZ9VTlSKbmU,Norah Jones,Weihnachten Musik,Christmas Don't Be Late,0,160293,False,0.497,0.374,10,-6.941,1,0.028,0.751,5.82e-05,0.118,0.235,66.785,4,jazz
65421,1nWB8isqs2tviWk20G5pow,BTS,Wings,Lie,70,215752,,0.541,0.779,6,-5.581,0,,0.00338,0.0,0.177,0.501,,3,k-pop
19848,4Gresv7JWudO3BhMFCVxge,Lasse Stefanz,Den lilla klockan,Vi går mot ljuset,44,194906,False,0.614,0.768,7,-8.968,1,0.0288,0.419,1.81e-06,0.0839,0.846,112.38,4,country
52686,6hBC4mnDpgsYYJKPQmsb5L,George Jones,Greatest Hits from the King of Country,"Let a Little Lovin' Come In,",12,139040,,0.677,,4,-8.678,1,0.0433,0.522,0.0,0.208,0.967,,4,honky-tonk
69777,7tJSdgV3d498OYaolKPgOf,Sujatha,Kavikkuyil,Kadhal Oviyam,20,216520,False,0.363,0.43,6,-6.342,1,0.0468,0.9,0.0128,0.123,0.736,180.517,3,malay
46676,483GOX8UcUDXdQiKGFN3JN,Scooter,The Stadium Techno Experience,Weekend!,57,212466,False,0.497,,5,,0,0.0551,0.000949,0.11,0.722,0.49,143.033,4,happy
10184,7I6yxrc3RdDzRBeTYfHlo2,The Chemical Brothers,Block Rockin’ Beats,Morning Lemon,18,276169,False,0.802,0.535,6,-14.295,1,0.0763,0.000469,0.939,0.0809,0.961,125.014,4,breakbeat
84956,7nhrlsT1P4qsslp28UA1BI,The Beatles,1 (Remastered),Ticket To Ride - Remastered 2015,54,190120,,0.554,,4,,0,0.0536,0.0638,0.0,0.259,0.801,123.443,4,psych-rock
46640,4KnlzajK5Oxof6ujwpBwAM,Scooter,Music For A Big Night Out,"I'm a Raver, Baby",19,196752,False,0.478,0.957,6,-4.658,1,0.0532,0.00901,0.0458,0.33,0.336,150.058,4,happy
31146,1z4WUEk8yk3KyYg8vXzorT,Wisin & Yandel,Perreo Tenebroso Vol. 1,Sexy Movimiento,0,211920,,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,electro
68202,0fVm1yh9WTofuyCTm4FxPk,Jhayco;Bad Bunny,Feliz Cumpleaños con Perreo,CÓMO SE SIENTE - Remix,1,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino
106399,6j4BH7YeHTUesFmqoRrYLz,Håkan Hellström,2 steg från paradise (Deluxe Version),Vid protesfabrikens stängsel,40,208800,False,0.227,0.314,7,-9.234,1,,0.941,0.00132,0.129,0.0547,77.879,4,swedish
3596,54RIrgjhCmUvAwmUuDqJTA,Royal Blood,Top of the Rock,Honeybrains,0,186847,False,0.523,0.8,9,-5.243,1,0.101,0.00537,0.0,0.398,0.604,125.886,3,alternative
80239,4BtzfRDLEl5aWtOp2SrNpO,Arijit Singh,25 Love Telugu Collection,"Nacchite Ye Panaina (From ""Dohchay"")",0,210619,False,0.654,,0,,1,,0.222,0.0,0.312,0.548,134.985,4,pop-film
82160,61XspFITuKmAlYdQacNCbF,Jimmy Eat World,Bleed American,Bleed American,67,181493,,0.438,0.938,6,,0,0.094,0.00842,1.08e-06,0.806,0.584,160.212,4,power-pop
42884,1aOztM7kwPxE6qH80ahcRo,Napalm Death,Smear Campaign,Rabid Wolves (For Christ),11,84853,,0.209,0.996,2,-5.356,1,0.146,4.23e-06,0.831,0.738,0.0354,108.76,4,grindcore
23401,4h4AEqy0iBbjdlbtWvIx5O,Paul Johnson,Get Get Down,Get Get Down,58,367786,,0.879,,5,-6.375,0,0.0746,0.000161,0.806,0.0714,0.615,126.903,4,deep-house
2867,0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,Return of the Dream Canteen,In the Snow,60,355397,False,0.701,0.347,8,,0,,0.574,0.000107,0.0606,0.443,86.432,4,alt-rock
10532,7jAHt1rSrO2csKr0K4rLtV,The Chemical Brothers,80s & 90s,Hey Boy Hey Girl,13,290493,,0.632,,2,-4.976,1,0.0529,0.119,0.522,0.114,0.363,127.001,4,breakbeat
99117,75hT0hvlESnDJstem0JgyR,Bryan Adams,All I Want For Christmas Is You,Merry Christmas,0,151387,,0.683,,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,singer-songwriter
68333,3LBowMzopgiQjD8UT5x2AV,Don Omar,Perreo Tenebroso Vol. 3,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino
109831,1vkpmgiYKoej9sA5y70KZd,Seiko Matsuda,Candy,Rock'n'roll Good-bye,27,193133,,0.718,0.911,2,,1,0.0463,0.0581,3.45e-05,0.103,0.872,136.93,4,techno
63025,3RFL9hE5cBocBsjD5XLJLQ,Official HIGE DANdism,Mixed Nuts,Mixed Nuts,68,213438,False,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,4,j-rock
90078,7jkfwumh6cQYFsIsqPJ7ps,The Platters,A Very 60s Christmas,Winter Wonderland,0,133133,,0.648,,3,,1,0.032,0.806,0.0,0.396,0.744,102.511,4,rock-n-roll
41131,0H5o1FJTPbwPcUTXm8xe8l,Håkan Hellström,1974,Lämna mig inte i det här skicket,32,230733,False,0.587,0.732,9,-6.813,1,0.0287,0.000561,0.000904,0.295,0.389,120.038,4,goth
44032,18lSBq4bUQg32GeQ8gIu1e,Shinedown,Rock - Best of 2022,Planet Zero,6,222738,,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge
52383,2FH4XizQkifQTG9kPIts3L,Hank Williams,The Complete Hank Williams,(I'm) Going Home,13,85306,,0.665,0.305,7,,1,0.0334,0.867,0.46,0.406,0.803,114.533,4,honky-tonk
3251,0VF7YLIxSQKyNiFL3X6MmN,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),Stargazing,76,217026,False,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,4,alternative
10805,7aw9aEVnkfyP7rnuILjMaZ,The Prodigy,Invaders Must Die,Run With The Wolves,4,264240,,0.477,0.953,11,-5.211,0,0.15,0.000455,0.0163,0.198,0.248,165.995,4,breakbeat
63068,1HNvADmPBGAExeyIHkcJtd,RADWIMPS,Human Bloom,Sparkle - Original Version,55,410213,False,0.634,0.506,11,-5.882,1,0.0316,0.729,1.11e-06,0.12,0.244,124.003,4,j-rock
46431,04ILxTQAP9e9Ng4IvdNs6m,The Prophet,The Hardcore Archive Part 3 (1997),The Breaks - Original Mix,0,139909,False,0.586,0.974,11,-3.468,0,0.192,0.0046,0.391,0.387,0.273,180.008,4,happy
31131,3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,2,271720,False,0.78,,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,electro
84405,1hgvykolO4kBIEozATmpyj,The Beatles,A Hard Day's Night (Remastered),If I Fell - Remastered 2009,61,139466,,0.665,0.31,2,,1,0.0278,0.68,0.0,0.0877,0.568,108.211,4,psych-rock
79034,2j2IPZrRQXlytzuSCnp5uc,OneRepublic,12 Days of Christmas 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,,0.447,0.0,0.205,0.365,,3,piano
48047,7HQb4hccUNRrB7tqQht0MH,Los Prisioneros,Rock un sentimiento vol. I,Tren Al Sur,0,336933,False,0.676,,9,-7.218,0,0.051,0.00565,0.00676,0.0805,0.725,90.232,4,hardcore
62084,7GAuCTio7iNylO0JZY4nda,Norah Jones,Weihnachtssongs,Blue Christmas,0,204826,False,0.536,0.163,0,-10.566,1,,0.695,0.000239,0.126,0.233,66.72,4,j-pop
51907,7BDQlgM0pemXy3b4AbpBEp,Burna Boy,Good Vibes,Last Last,1,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
75060,5H9nnDuwE0UCEyQgN42XCs,Yiruma,The Best - Reminiscent 10th Anniversary,Reminiscent,52,192133,False,0.287,0.245,0,-17.241,1,0.0381,0.982,0.923,0.0876,0.0626,150.269,3,new-age
19999,0Npdhq5RUQ3C5clbzOZmtQ,Lasse Stefanz,I ett fotoalbum,I ett fotoalbum,42,181946,False,0.593,0.555,0,-9.865,1,0.0254,0.483,0.0,0.0937,0.648,,4,country
87673,0OoPk96TtCA3gNFT3jfime,O Rappa,Nunca Tem Fim (Standard),O horizonte é logo alí,42,228080,,0.497,0.917,10,-4.996,0,0.0843,0.00753,0.000652,0.198,0.645,159.968,4,r-n-b
64218,4lJX2CpRZKPWAIOzOdvENF,Ella Fitzgerald,Home At Christmas,Frosty The Snowman,0,131733,False,0.579,0.502,8,,1,0.0513,0.733,0.0,0.281,0.836,,4,jazz
67314,3LBowMzopgiQjD8UT5x2AV,Don Omar,Perreo Tenebroso Vol. 3,Salió El Sol,0,317280,,0.886,,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latin
61455,56WU7iqUYfl1on4QWuciHp,Momoiro Clover Z,白金の夜明け,マホロバケーション,22,269506,False,0.584,0.959,1,-2.123,0,0.0943,0.0342,0.00309,0.243,0.775,145.063,4,j-idol
33086,7j31rVgGX9Q2blT92VBEA0,My Chemical Romance,The Black Parade,Teenagers,81,161920,False,0.463,0.857,4,,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4,emo
113187,27H6PPj9if4ZNZcudJqWQV,Hillsong Worship,Awake,I Will Praise You - Studio,46,350306,False,0.493,0.524,0,-9.861,1,,0.0849,0.0199,0.0718,0.159,130.066,4,world-music
52280,5dSLQkCrNpDIK8FviwtfFG,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,Move It On Over,15,165800,False,0.741,0.374,4,-11.203,1,0.0413,0.942,0.00014,0.0862,0.923,83.481,4,honky-tonk
51994,3QFlqpEXLKXpU56dENcuiy,Don Omar,Esto me suena a Farra,Dale Don Dale,1,212413,False,0.831,0.818,2,,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,hip-hop
99911,41SIHXoItJqYfl8B8klTrb,Prateek Kuhad,In Tokens & Charms,Held You Tight,33,205918,False,0.675,,1,-11.309,1,,0.00697,0.00529,0.231,0.562,119.997,4,singer-songwriter
77615,0EPP4wnQKrOsQ5k0vcg2Bz,Sorriso Maroto,Sinal Vital,Sinal Vital,44,148837,,0.514,0.649,2,-8.746,1,0.0447,0.821,0.0,0.18,0.746,73.77,4,pagode
16261,4fvaW3KmXq5amRQ2S5yNvI,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 4, Valse noble (Live in Japan, 2022)",0,80400,False,0.438,0.116,10,,1,0.0545,0.994,0.898,0.0983,0.0541,80.724,5,classical
65116,1nYAl9wYboVclul2fkCiyr,Jack Harlow,Pop Brandneu,First Class,0,173947,True,0.905,0.563,8,,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop
52938,4SOpaFvIOAFeDnGjMRSS2A,George Jones,You Oughta Be Here With Me,You Oughta Be Here With Me,11,255373,False,0.291,0.2,6,-14.747,1,0.0297,0.612,1.2e-05,0.112,0.262,72.078,3,honky-tonk
2105,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock
45631,2nGO7x318lETqGSZSyA8ik,Little Symphony,Fuente,Duerme,22,98823,False,0.154,0.191,7,-19.793,1,0.0405,0.919,0.933,0.127,0.036,135.011,4,guitar
